"peak_id","best_gene","logFC","logCPM","F","PValue","FDR","direction","modality","n_cells_by_counts","mean_counts","log1p_mean_counts","pct_dropout_by_counts","total_counts","log1p_total_counts","nearest_gene","strongest_linked_gene","strongest_link_major_label","strongest_link_r","strongest_link_fdr","strongest_link_distance_to_tss","strongest_link_direction"
"chrX-49001343-49002904","GRIPAP1",-0.503737346910597,5.92317553054331,10.7646847442665,0.00129490885962363,0.52310910273901,"Not_significant","Peaks",27774,0.0585641952983725,0.0569134571778669,94.9775768535262,32386,10.3855123866964,"GRIPAP1","","",NA,NA,NA,""
"chr7-47646911-47647967","LINC02902",-0.759801531491936,5.06300259352999,10.6357587963914,0.00138168671629188,0.537385112427141,"Not_significant","Peaks",4366,0.00870886075949367,0.00867115737584306,99.2104882459313,4816,8.47990660663022,"LINC02902","","",NA,NA,NA,""
"chr2-28391277-28396002","FOSL2-AS1",0.323548466012982,7.14511437518574,10.6092431007629,0.00140026086229468,0.537385112427141,"Not_significant","Peaks",67407,0.195775768535262,0.178795153448735,87.8106690777577,108264,11.5923372043944,"FOSL2-AS1","","",NA,NA,NA,""
"chr2-96526954-96528963","LOC105373496",-0.642198277520984,5.38526017813448,10.5171292955158,0.00146679948169112,0.53952416833563,"Not_significant","Peaks",18251,0.0385696202531646,0.037844401329335,96.6996383363472,21329,9.9678698114654,"LOC105373496","","",NA,NA,NA,""
"chr20-53000967-53002368","TSHZ2",-0.534554002304592,5.71886251775214,10.5045609911089,0.00147612631555576,0.53952416833563,"Not_significant","Peaks",11733,0.0253363471971067,0.0250207023699665,97.8783001808318,14011,9.54766938431738,"TSHZ2","TSHZ2","Memory T cells",0.581478219266389,4.18659624210916e-07,29310,"positive"
"chr3-153221465-153222672","LOC105374164",0.453970779144768,6.28475270035155,10.4226497454465,0.00153842029784475,0.541149627708721,"Not_significant","Peaks",29265,0.0637215189873418,0.0617736263870519,94.7079566003617,35238,10.469908702803,"LOC105374164","","",NA,NA,NA,""
"chr2-190359414-190360538","HIBCH",-0.832257517725301,4.87891072605451,10.4013058187669,0.0015550909358083,0.541149627708721,"Not_significant","Peaks",10289,0.0201844484629295,0.0199834427744773,98.1394213381555,11162,9.32036001701473,"HIBCH","","",NA,NA,NA,""
"chr12-110079259-110080363","C12orf76",-0.730727965880051,5.15320157744219,10.3209105046618,0.00163861992732434,0.541149627708721,"Not_significant","Peaks",21067,0.0435280289330922,0.0426073076756679,96.1904159132007,24071,10.0888046183099,"C12orf76","","",NA,NA,NA,""
"chr5-18745823-18747115","LINC02100",-0.6430198514304,5.27826859910058,10.1656029125135,0.00175199332064538,0.541149627708721,"Not_significant","Peaks",21035,0.042745027124774,0.0418566850830893,96.1962025316456,23638,10.0706531694409,"LINC02100","","",NA,NA,NA,""
"chr12-51393849-51394824","GALNT6",0.773310772471585,4.9739588324697,10.1135658348063,0.00179880851975128,0.541149627708721,"Not_significant","Peaks",11461,0.022994575045208,0.0227341839693171,97.927486437613,12716,9.45069496002075,"GALNT6","GALNT6","Monocytes",0.480765165635257,0.0027225779100959,1470,"positive"
"chr22-43186486-43188185","TTLL12",0.358833159969628,6.85239885682641,10.1056362819114,0.00180605424003321,0.541149627708721,"Not_significant","Peaks",51698,0.127151898734177,0.119694007460947,90.651356238698,70315,11.1607546479198,"TTLL12","","",NA,NA,NA,""
"chr1-111592353-111593581","LINC01160",0.362182621453075,6.71717813981798,10.1022927184258,0.00180911842958577,0.541149627708721,"Not_significant","Peaks",36633,0.0828915009041591,0.0796347791627762,93.3755877034358,45839,10.7329123513886,"LINC01160","","",NA,NA,NA,""
"chr4-88382265-88383453","HERC6",-0.88222142065279,5.27360024965762,10.6490010181749,0.00182296802896891,0.541149627708721,"Not_significant","Peaks",18960,0.0394538878842676,0.0386954674323067,96.5714285714286,21818,9.99053642882265,"HERC6","HERC6","Memory T cells",0.876688652606374,4.29663454034461e-27,4121,"positive"
"chr6-79233317-79234134","HMGN3-AS1",-0.786314562999418,4.8773113050764,10.0344200734269,0.00187248663111014,0.541149627708721,"Not_significant","Peaks",12990,0.0257667269439421,0.0254403592449209,97.6509945750452,14249,9.5645121856968,"HMGN3-AS1","","",NA,NA,NA,""
"chr12-29103222-29104147","FAR2",-0.673889555331239,5.051895687928,10.0248381615581,0.001881614371047,0.541149627708721,"Not_significant","Peaks",15076,0.0299783001808318,0.0295377342340153,97.2737793851718,16578,9.71589211323947,"FAR2","FAR2","Memory T cells",0.645868947719643,1.92042853842719e-09,45331,"positive"
"chr2-43130950-43132631","LOC105374570",0.421248375375815,6.29013445238074,10.006383613236,0.0018993230816186,0.541149627708721,"Not_significant","Peaks",37188,0.0861898734177215,0.0826760436306834,93.275226039783,47663,10.7719316749531,"LOC105374570","","",NA,NA,NA,""
"chr7-150663318-150664779","GIMAP2",-0.7411717966904,5.00150051771319,10.0019586807673,0.00190359454734356,0.541149627708721,"Not_significant","Peaks",12018,0.0241844484629295,0.0238966358487542,97.8267631103074,13374,9.50114257176421,"GIMAP2","GIMAP2","Memory T cells",0.46030257422405,0.0006124825123852,21648,"positive"
"chr3-112128646-112129713","GCSAM",-0.619108213619126,5.30527746016273,9.91932756439763,0.0019851966424811,0.550995714170722,"Not_significant","Peaks",11589,0.0231464737793852,0.022882657345132,97.9043399638336,12800,9.45727857185611,"GCSAM","GCSAM","Cytotoxic T/NK cells",0.425792537722954,0.0013031218431429,4090,"positive"
"chr1-228415916-228417445","TRIM17",-0.65684680036546,5.07575503415602,9.86106000391928,0.00204489028103857,0.550995714170722,"Not_significant","Peaks",8640,0.0170325497287523,0.016889122187245,98.4376130198915,9419,9.15059036757041,"TRIM17","","",NA,NA,NA,""
"chr8-143023788-143025227","LY6E-DT",-0.76476221295365,5.29563296644203,10.1465919885735,0.00204604260340128,0.550995714170722,"Not_significant","Peaks",24205,0.0532857142857143,0.0519145299522002,95.622965641953,29467,10.2910602078027,"LY6E-DT","","",NA,NA,NA,""
"chr13-39655230-39656587","COG6",-0.510603870899311,5.85201468324849,9.79594442620412,0.00211378431113022,0.550995714170722,"Not_significant","Peaks",24657,0.0508191681735986,0.0495700201680111,95.5412296564195,28103,10.2436671939457,"COG6","","",NA,NA,NA,""
"chr12-2690724-2692560","LINC02371",-0.439965222449297,6.01828047748014,9.79231316457268,0.00211769572901261,0.550995714170722,"Not_significant","Peaks",23689,0.0503110307414105,0.0490863400587472,95.7162748643761,27822,10.2336182957527,"LINC02371","","",NA,NA,NA,""
"chr19-38830835-38832394","ECH1",0.374304542269084,6.62689366232958,9.69712749208792,0.00222291995292344,0.561143318425363,"Not_significant","Peaks",44835,0.102405063291139,0.0974942142376267,91.8924050632911,56630,10.9443118174368,"ECH1","","",NA,NA,NA,""
"chr14-98223490-98224512","LOC105370656",0.511518918671599,5.90316222837316,9.67523474281455,0.00224787205213561,0.561143318425363,"Not_significant","Peaks",14100,0.0291591320072333,0.0287420921326114,97.4502712477396,16125,9.68818815524497,"LOC105370656","","",NA,NA,NA,""
"chr19-16565418-16566819","SLC35E1",0.522999936665793,5.58697701654712,9.61377845038348,0.00231946505176327,0.561143318425363,"Not_significant","Peaks",17909,0.0369186256781193,0.0362534552697569,96.7614828209765,20416,9.9241231661362,"SLC35E1","","",NA,NA,NA,""
"chr5-73565220-73566193","ANKRA2",-0.403894361883289,6.36740638828167,9.60099284184612,0.00233465153050564,0.561143318425363,"Not_significant","Peaks",39893,0.0886998191681736,0.0849841578061258,92.7860759493671,49051,10.8006362388819,"ANKRA2","","",NA,NA,NA,""
"chr15-81323530-81324767","STARD5",0.37867912277499,6.58404375621134,9.59695570705642,0.002339467942103,0.561143318425363,"Not_significant","Peaks",41920,0.0957305605786618,0.0914213194144086,92.4195298372514,52939,10.8769144757811,"STARD5","","",NA,NA,NA,""
"chr6-159107444-159108335","TAGAP",0.481414381242502,5.94511983778301,9.49268058673304,0.00246747248134641,0.582741077863827,"Not_significant","Peaks",18036,0.0365551537070524,0.0359028629657658,96.7385171790235,20215,9.91422964906803,"TAGAP","","",NA,NA,NA,""
"chr4-1267159-1268622","CTBP1",-0.591165140343634,5.51381973684243,9.43355021828151,0.00258696113010101,0.599409970805629,"Not_significant","Peaks",19234,0.038368896925859,0.0376511136356741,96.5218806509946,21218,9.9626522857041,"CTBP1","","",NA,NA,NA,""
"chr4-118834785-118836697","SEC24D",-0.502788672507755,5.82861580570424,9.37832928962608,0.00261614670340546,0.599409970805629,"Not_significant","Peaks",29975,0.065618444846293,0.0635553300069349,94.5795660036166,36287,10.4992423870874,"SEC24D","","",NA,NA,NA,""
"chr14-77097452-77098588","LOC124903350",0.323249720181575,7.50880149036357,9.30287545038263,0.00271926248023354,0.613873504912721,"Not_significant","Peaks",71451,0.195784810126582,0.178802714696734,87.0793851717902,108269,11.5923833863049,"LOC124903350","","",NA,NA,NA,""
"chr14-65850035-65851070","LINC02290",-0.751457514791948,4.77836711778625,9.17820483495236,0.00289888577787235,0.629424383924226,"Not_significant","Peaks",12778,0.0255696202531646,0.025248185307523,97.6893309222423,14140,9.55683365830778,"LINC02290","","",NA,NA,NA,""
"chr12-112130059-112131354","TRAFD1",-0.826559915219321,4.7896298261688,9.17688262195753,0.00292545754701141,0.629424383924226,"Not_significant","Peaks",15165,0.0302929475587703,0.0298431769088379,97.2576853526221,16752,9.72633262569353,"TRAFD1","TRAFD1","Cytotoxic T/NK cells",0.695776050775226,5.96279727638564e-12,5169,"positive"
"chr5-217747-220527","SDHA",-0.313140729784876,6.91831800913286,9.12914663455535,0.00297287287454498,0.629424383924226,"Not_significant","Peaks",51607,0.124291139240506,0.117152738608043,90.6678119349005,68733,11.1379992611709,"SDHA","","",NA,NA,NA,""
"chr7-73308143-73309422","NSUN5",0.531597949618734,5.64461700490856,9.12060683293305,0.00298594929245247,0.629424383924226,"Not_significant","Peaks",20100,0.0408951175406872,0.040081032915053,96.3652802893309,22615,10.0264128993734,"NSUN5","","",NA,NA,NA,""
"chr15-43775819-43777751","SERF2",-0.348541025928241,6.67187523691811,9.11591499069968,0.00299315875359706,0.629424383924226,"Not_significant","Peaks",43761,0.103444846292948,0.0984369647614063,92.0866184448463,57205,10.9544140669717,"SERF2","SERF2","B cells",0.373107008895877,0.0184816360215959,301,"positive"
"chr19-35693480-35694631","ZBTB32",0.542686831282665,5.64368041591266,9.07035335908203,0.00306410653516267,0.630523666987583,"Not_significant","Peaks",20566,0.0414122965641953,0.040577769401356,96.2810126582279,22901,10.0389795219733,"ZBTB32","","",NA,NA,NA,""
"chr1-26692190-26693813","ARID1A",-0.406260830061524,6.21550655300676,9.05995870473601,0.00308053384301145,0.630523666987583,"Not_significant","Peaks",36571,0.0802224231464738,0.0771669672897286,93.3867992766727,44363,10.7001836087246,"ARID1A","","",NA,NA,NA,""
"chr11-65381098-65383100","SLC25A45",0.332647097043984,7.34514871952892,8.97282309081353,0.00323307309830449,0.640444175640448,"Not_significant","Peaks",56381,0.140980108499096,0.131887637335421,89.80452079566,77962,11.2639896341536,"SLC25A45","SLC25A45","Cytotoxic T/NK cells",-0.541455202725789,3.15543438283157e-06,1601,"negative"
"chr3-71723285-71724347","GPR27",-0.667002682829469,4.98990376668817,8.96434761158233,0.0032359500162384,0.640444175640448,"Not_significant","Peaks",11948,0.0231500904159132,0.0228861921568414,97.8394213381555,12802,9.45743479744618,"GPR27","","",NA,NA,NA,""
"chr9-93063870-93065141","SUSD3",0.334393633070573,6.71932293314879,8.90165091920298,0.00334222280777793,0.640444175640448,"Not_significant","Peaks",38530,0.0879132007233273,0.0842613665043156,93.0325497287523,48616,10.7917285429635,"SUSD3","SUSD3","Cytotoxic T/NK cells",0.356388513237342,0.0155413584736503,5818,"positive"
"chr6-118893469-118895584","ASF1A",0.305564894068111,7.38783515629154,8.89608386745231,0.00335183107944214,0.640444175640448,"Not_significant","Peaks",62437,0.161280289330922,0.149523094190824,88.7094032549729,89188,11.3985129925781,"ASF1A","ASF1A","Naive CD4 T cells",0.384401676254984,0.0190396998984405,375,"positive"
"chr2-113603238-113604488","MIR1302-3",0.344511500851764,6.96560328286114,8.87778047714136,0.00338362205309803,0.640444175640448,"Not_significant","Peaks",49738,0.119484629294756,0.112868426988995,91.0057866184448,66075,11.098560873675,"MIR1302-3","","",NA,NA,NA,""
"chr1-89286538-89287526","LOC729930",-0.771251730952045,4.843512189286,8.86252044320406,0.00341036417482379,0.640444175640448,"Not_significant","Peaks",13572,0.0269132007233273,0.0265574100653111,97.5457504520796,14883,9.60804208946651,"LOC729930","","",NA,NA,NA,""
"chr4-88378581-88379684","HERC6",-0.476463669495518,6.01590233448698,8.90007787848054,0.00342104243388162,0.640444175640448,"Not_significant","Peaks",32115,0.0696039783001808,0.0672884662266719,94.1925858951175,38491,10.5582057064763,"HERC6","HERC6","Memory T cells",0.675731623076211,9.54864490673633e-11,394,"positive"
"chr1-235917121-235918045","LOC105373215",0.629894044624026,5.21689066708285,8.82654121221834,0.00347427965289612,0.642574300621787,"Not_significant","Peaks",11462,0.023253164556962,0.0229869290383779,97.9273056057866,12859,9.46187699779161,"LOC105373215","","",NA,NA,NA,""
"chr21-45591696-45593025","LINC01694",-0.671620855942748,5.20173103244096,8.85262891524695,0.00355114148145833,0.648971105736511,"Not_significant","Peaks",15072,0.0314231464737794,0.0309395441841291,97.2745027124774,17377,9.76296031739915,"LINC01694","","",NA,NA,NA,""
"chr1-227773862-227774829","LOC105373289",0.555080914060388,5.44099040685647,8.72906788237836,0.00365370507963119,0.659859137381393,"Not_significant","Peaks",9451,0.0194159132007233,0.0192298291617082,98.2909584086799,10737,9.28154413098251,"LOC105373289","","",NA,NA,NA,""
"chr3-46987012-46988867","CCDC12",-0.409491723409699,5.98202918721674,8.68783790885866,0.00373244521164817,0.666241470279199,"Not_significant","Peaks",30943,0.0680940325497287,0.0658757821207767,94.40452079566,37656,10.5362741389213,"CCDC12","","",NA,NA,NA,""
"chr15-82540081-82541072","RPS17",0.300692567066717,6.98235544983588,8.63029290950187,0.00384527513079707,0.678492167044435,"Not_significant","Peaks",54071,0.130918625678119,0.123030245542983,90.2222423146474,72398,11.1899477661237,"RPS17","","",NA,NA,NA,""
"chr14-101947530-101948779","DYNC1H1",0.320492255000124,7.45474467754812,8.5701660538508,0.00397357858402619,0.689923534701078,"Not_significant","Peaks",69407,0.18374321880651,0.168681636932796,87.4490054249548,101610,11.5289070759825,"DYNC1H1","","",NA,NA,NA,""
"chr19-45717015-45718482","FBXO46",0.319429442466155,7.34847224099795,8.54587018680206,0.00401719875173603,0.689923534701078,"Not_significant","Peaks",62591,0.161611211573237,0.14980801687828,88.6815551537071,89371,11.4005627129994,"FBXO46","","",NA,NA,NA,""
"chr9-122092788-122093834","TTLL11",0.488055619240025,5.87897196706814,8.53262088609974,0.00404489076432135,0.689923534701078,"Not_significant","Peaks",28702,0.0629764918625678,0.0610729842164656,94.8097649186257,34826,10.4581482270061,"TTLL11","","",NA,NA,NA,""
"chr4-6708907-6710634","MRFAP1L1",-0.377084286025841,6.25793226008939,8.49056885244008,0.00413409230150771,0.69585131799129,"Not_significant","Peaks",34709,0.0758209764918626,0.0730840691720824,93.7235081374322,41929,10.6437568401648,"MRFAP1L1","","",NA,NA,NA,""
"chr17-5191180-5192400","ZNF594",0.344521020426796,6.81586960001733,8.47376425529029,0.004170302993629,0.69585131799129,"Not_significant","Peaks",45373,0.105871609403255,0.100633810831185,91.7951175406872,58547,10.9776022096038,"ZNF594","","",NA,NA,NA,""
"chr11-124761701-124763901","ESAM",-0.460860034996162,5.68823897356668,8.37432429192828,0.0043913703105785,0.70846436514195,"Not_significant","Peaks",20276,0.0418499095840868,0.0409978922500657,96.3334538878843,23143,10.049490846656,"ESAM","","",NA,NA,NA,""
"chr19-10653524-10655165","ILF3",0.285264131069052,7.91999935648792,8.36794342840398,0.00440596166354041,0.70846436514195,"Not_significant","Peaks",88411,0.270708860759494,0.23957490283656,84.0124773960217,149702,11.9164086102871,"ILF3","","",NA,NA,NA,""
"chr21-46184533-46185451","LOC124905045",0.78008038196461,4.96913288180103,8.31774289669097,0.00453631095742564,0.70846436514195,"Not_significant","Peaks",11173,0.0225153707052441,0.0222656412963996,97.9795660036166,12451,9.4296365315615,"LOC124905045","","",NA,NA,NA,""
"chr6-33203983-33205181","HSD17B8",-0.442695412925976,5.9513358767713,8.30927514528184,0.00454248541593723,0.70846436514195,"Not_significant","Peaks",26511,0.0560976491862568,0.0545806518292259,95.2059674502712,31022,10.3424841438531,"HSD17B8","","",NA,NA,NA,""
