"peak_id","best_gene","logFC","logCPM","F","PValue","FDR","direction","modality","n_cells_by_counts","mean_counts","log1p_mean_counts","pct_dropout_by_counts","total_counts","log1p_total_counts","nearest_gene","strongest_linked_gene","strongest_link_major_label","strongest_link_r","strongest_link_fdr","strongest_link_distance_to_tss","strongest_link_direction"
"chr5-132479135-132483216","IRF1",0.895117423691054,6.12453656029281,12.6916052341957,0.000906869383966277,0.982774726034568,"Not_significant","Peaks",25706,0.057755877034358,0.0561495667683884,95.3515370705244,31939,10.371614421769,"IRF1","IRF1","B cells",0.826066764615201,2.83612882550268e-20,27543,"positive"
"chr17-65560079-65562022","AXIN2",-0.444499274144315,6.61614758791305,10.7141427751197,0.00112098341595809,0.982774726034568,"Not_significant","Peaks",31590,0.0725424954792043,0.0700319938595046,94.2875226039783,40116,10.5995554636071,"AXIN2","AXIN2","B cells",0.492704533968853,0.0001403182558372,79982,"positive"
"chr4-54063671-54065193","CHIC2",-0.408899318251426,6.81785837938882,10.6813046709643,0.00114071873972982,0.982774726034568,"Not_significant","Peaks",45689,0.109047016274864,0.103501102667834,91.7379746835443,60303,11.0071537155069,"CHIC2","","",NA,NA,NA,""
"chr13-27426823-27428016","GTF3A",-0.610702246608534,5.88962306877357,10.5016186315744,0.00125512374046238,0.982774726034568,"Not_significant","Peaks",12789,0.025625678119349,0.0253028440386959,97.6873417721519,14171,9.55902346598536,"GTF3A","GTF3A","Cytotoxic T/NK cells",0.389986730019986,0.0051569812251942,2801,"positive"
"chr6-132512362-132513516","STX7",-0.449768036562017,6.52965619825212,10.4577672265146,0.00128476974106346,0.982774726034568,"Not_significant","Peaks",39402,0.0883942133815551,0.0847034112843342,92.8748643761302,48882,10.7971849667575,"STX7","STX7","Cytotoxic T/NK cells",0.387370758206427,0.005623983048131,258,"positive"
"chr2-25877063-25879189","ASXL2",-0.327801400592563,7.5436824019505,10.2786447813859,0.00141343840307347,0.982774726034568,"Not_significant","Peaks",69330,0.185640144665461,0.170282835196851,87.4629294755877,102659,11.5391778361143,"ASXL2","","",NA,NA,NA,""
"chr17-1724081-1725331","MIR22HG",0.56000738145524,5.98126000541506,10.2259012285895,0.0014537645403022,0.982774726034568,"Not_significant","Peaks",26571,0.0572893309222423,0.0557083978345731,95.1951175406872,31681,10.3635039752488,"MIR22HG","MIR22HG","Cytotoxic T/NK cells",0.34603312043566,0.0213051405486083,7533,"positive"
"chr3-121545309-121546647","POLQ",-0.664055857535487,5.72435244601878,10.2245870053799,0.0014547841398947,0.982774726034568,"Not_significant","Peaks",22361,0.0456347197106691,0.0446240883147138,95.9564195298373,25236,10.1360664506368,"POLQ","","",NA,NA,NA,""
"chr1-11272427-11273687","UBIAD1",-0.492384995915051,6.33179569039662,10.1398857064855,0.0015220524123981,0.982774726034568,"Not_significant","Peaks",37741,0.0846057866184449,0.0812165906663946,93.175226039783,46787,10.7533820387706,"UBIAD1","","",NA,NA,NA,""
"chr2-11750178-11751299","LOC124907735",0.740934077342461,5.44222977284568,10.0307137770154,0.0016134395823214,0.982774726034568,"Not_significant","Peaks",17166,0.0346799276672694,0.0340921302594565,96.8958408679928,19178,9.86157120943484,"LOC124907735","","",NA,NA,NA,""
"chr22-20455998-20456916","SCARF2",0.711752467504676,5.50634247375442,9.94421126824376,0.00168979550931927,0.982774726034568,"Not_significant","Peaks",11009,0.0211663652802893,0.020945469376156,98.0092224231465,11705,9.36785680985117,"SCARF2","","",NA,NA,NA,""
"chr1-9715083-9716463","PIK3CD-AS2",-0.809383249952389,5.34347256985516,9.7227078694192,0.00190249900546982,0.982774726034568,"Not_significant","Peaks",8591,0.017128390596745,0.0169833535395079,98.4464737793852,9472,9.15620092587553,"PIK3CD-AS2","","",NA,NA,NA,""
"chr17-78747257-78749371","CYTH1",-0.560209336557844,6.01951894988947,9.68569111761205,0.00194061361720075,0.982774726034568,"Not_significant","Peaks",26353,0.0565370705244123,0.0549966455080125,95.2345388788427,31265,10.3502865241373,"CYTH1","","",NA,NA,NA,""
"chr10-103917503-103918952","STN1",-0.330065579828548,7.3307183620414,9.48111723998704,0.00216570762566879,0.982774726034568,"Not_significant","Peaks",62929,0.163329113924051,0.151285820540265,88.6204339963834,90321,11.4111363420682,"STN1","","",NA,NA,NA,""
"chr14-94080498-94081915","DDX24",0.398535082985483,6.64603194282659,9.46926559091359,0.00217953423895675,0.982774726034568,"Not_significant","Peaks",41489,0.0930379746835443,0.0889609521256661,92.4974683544304,51450,10.8483851774193,"DDX24","","",NA,NA,NA,""
"chr3-52221721-52222869","TLR9",-0.687099516032579,5.58745682642894,9.4680811674342,0.00218092096106547,0.982774726034568,"Not_significant","Peaks",7770,0.0154864376130199,0.0153677465705068,98.5949367088608,8564,9.05543941075822,"TLR9","","",NA,NA,NA,""
"chr1-26799293-26801098","PIGV",0.753984511402024,5.3491896577851,9.42173642824381,0.00223589187855639,0.982774726034568,"Not_significant","Peaks",9505,0.0191826401446655,0.0190009728656089,98.2811934900542,10608,9.26945797645927,"PIGV","","",NA,NA,NA,""
"chr18-63154581-63156227","LOC105372161",-0.57266740826091,5.90846233239608,9.39457417619313,0.0022687629286498,0.982774726034568,"Not_significant","Peaks",25416,0.0535641952983725,0.0521788876674919,95.4039783001808,29621,10.2962726074869,"LOC105372161","","",NA,NA,NA,""
"chr19-10653524-10655165","ILF3",0.276094158708355,8.00881311892647,9.39094316281598,0.00227319418615522,0.982774726034568,"Not_significant","Peaks",88411,0.270708860759494,0.23957490283656,84.0124773960217,149702,11.9164086102871,"ILF3","","",NA,NA,NA,""
"chr16-2537378-2538393","PDPK1",-0.397336255256778,6.74803744491374,9.34236180681608,0.00233351257249307,0.982774726034568,"Not_significant","Peaks",48548,0.119660036166365,0.113025100092501,91.2209764918626,66172,11.1000278037447,"PDPK1","","",NA,NA,NA,""
"chr2-232315238-232316496","ALPP",-0.439085181896757,6.49182803359622,9.28607340091239,0.00240725406410929,0.982774726034568,"Not_significant","Peaks",32121,0.071128390596745,0.0687126634559764,94.1915009041591,39334,10.5798699867633,"ALPP","","",NA,NA,NA,""
"chr19-1066588-1070316","ARHGAP45",-0.32932295677192,7.27206110150381,9.24124738536575,0.00246375927868383,0.982774726034568,"Not_significant","Peaks",52571,0.133037974683544,0.124902498415826,90.4934900542495,73570,11.2060062053309,"ARHGAP45","","",NA,NA,NA,""
"chr12-95003254-95004211","NDUFA12",-0.503829271731377,6.13319059552535,9.16002604196734,0.00257388129879173,0.982774726034568,"Not_significant","Peaks",28017,0.0585732368896926,0.0569219985140906,94.9336347197107,32391,10.385666757712,"NDUFA12","","",NA,NA,NA,""
"chr4-102759864-102761381","MANBA",-0.466733692016504,6.33406058033601,9.1172737030223,0.00263384585365206,0.982774726034568,"Not_significant","Peaks",33813,0.0775587703435805,0.0746980847506393,93.8855334538879,42890,10.6664172926973,"MANBA","","",NA,NA,NA,""
"chr17-78129662-78132905","TMC8",-0.350402402890318,7.00274402457681,8.9983449039698,0.00280824852923897,0.982774726034568,"Not_significant","Peaks",46062,0.110424954792043,0.104742784213878,91.6705244122966,61065,11.0197105254639,"TMC8","TMC8","Memory T cells",0.521154409030055,2.36007449831805e-05,514,"positive"
"chr22-50189808-50193623","TRABD",-0.325108542351305,7.27719395479176,8.9646836226339,0.0028597146729357,0.982774726034568,"Not_significant","Peaks",58830,0.161980108499096,0.150125539951956,89.3616636528029,89575,11.40284270594,"TRABD","TRABD","Cytotoxic T/NK cells",0.458801285671804,0.000306095135004,5803,"positive"
"chr4-39353161-39354385","RFC1",0.733267058634568,5.38391757696571,8.91630671021931,0.00293738383261351,0.982774726034568,"Not_significant","Peaks",14918,0.0299547920433996,0.0295149100582963,97.3023508137432,16565,9.71510768115821,"RFC1","RFC1","Naive CD4 T cells",0.388869639179535,0.0166408587202222,12601,"positive"
"chr2-168246145-168248291","STK39",-0.438100291071919,6.41754976038378,8.89183427893079,0.00297441180305707,0.982774726034568,"Not_significant","Peaks",37917,0.0880452079566004,0.084382699001213,93.1433996383363,48689,10.7932289491767,"STK39","","",NA,NA,NA,""
"chrX-15674422-15675901","CLTRN",0.391506241561819,6.68049623063783,8.88447298575114,0.002993411139717,0.982774726034568,"Not_significant","Peaks",53342,0.12727486437613,0.119803095628358,90.354068716094,70383,11.1617212435885,"CLTRN","","",NA,NA,NA,""
"chr1-26864601-26865609","SFN",-0.352590732522862,6.9752583257254,8.86363155317627,0.00302006401253012,0.982774726034568,"Not_significant","Peaks",51162,0.121804701627486,0.114938729229231,90.7482820976492,67358,11.1177918032003,"SFN","","",NA,NA,NA,""
"chr15-40322949-40324647","INAFM2",-0.343326724777029,7.07105524763933,8.86248820494302,0.00302192975279683,0.982774726034568,"Not_significant","Peaks",46716,0.112584086799277,0.106685315841758,91.55226039783,62259,11.0390744439956,"INAFM2","","",NA,NA,NA,""
"chr17-1107221-1110196","ABR-AS1",-0.445615461147773,6.36408202531622,8.76174914683216,0.00319101514234881,0.999420409785646,"Not_significant","Peaks",28950,0.0649692585895118,0.0629459335706139,94.7649186256781,35928,10.4893000478249,"ABR-AS1","","",NA,NA,NA,""
"chr3-58470840-58472197","KCTD6",-0.729851144787252,5.43315641869963,8.63445519782847,0.00342632072811602,0.999420409785646,"Not_significant","Peaks",16958,0.0357631103074141,0.0351384596866375,96.9334538878843,19777,9.89232548782994,"KCTD6","KCTD6","Cytotoxic T/NK cells",0.327454141796385,0.0353867684487088,20577,"positive"
"chr5-126987818-126988763","MARCHF3",0.680288781069207,5.46619884038006,8.55513313915209,0.00356862680744497,0.999420409785646,"Not_significant","Peaks",8701,0.0176003616636528,0.0174472690121213,98.426582278481,9733,9.1833801903934,"MARCHF3","","",NA,NA,NA,""
"chr10-89327418-89328448","IFIT3",0.678225947652692,5.43807810707512,8.44398696050009,0.00379030367898462,0.999420409785646,"Not_significant","Peaks",14126,0.0286419529837251,0.0282394400170405,97.4455696202532,15839,9.67029366536842,"IFIT3","IFIT3","Memory T cells",0.87620560683797,4.76754346421663e-27,627,"positive"
"chr1-37690133-37691112","AIRIM",0.408828729174294,6.48097952035122,8.43015578551354,0.00381885523570892,0.999420409785646,"Not_significant","Peaks",39202,0.0868318264014467,0.0832668826475727,92.9110307414105,48018,10.779352044902,"AIRIM","","",NA,NA,NA,""
"chr8-74349991-74350953","JPH1",0.562662089008822,5.79288861320031,8.41079154820453,0.00385919768150762,0.999420409785646,"Not_significant","Peaks",16657,0.0337649186256781,0.0332073988121409,96.9878842676311,18672,9.83483390921908,"JPH1","","",NA,NA,NA,""
"chr1-89310205-89311261","LOC729930",0.845742543283989,5.08910980966603,8.30254544981343,0.00410153434675163,0.999420409785646,"Not_significant","Peaks",8158,0.0157142857142857,0.0155920947598362,98.524773960217,8690,9.07004328643746,"LOC729930","","",NA,NA,NA,""
"chr2-174595137-174596775","LOC124906096",0.977756698289372,4.83971131011352,8.29389528966605,0.00411214288968227,0.999420409785646,"Not_significant","Peaks",8533,0.0164719710669078,0.016337779743388,98.4569620253165,9109,9.117127990254,"LOC124906096","","",NA,NA,NA,""
"chr10-94362456-94363430","NOC3L",0.406682932331601,6.43445413712807,8.20786742801268,0.00430905169581201,0.999420409785646,"Not_significant","Peaks",28746,0.0610813743218806,0.0592885525644595,94.801808318264,33778,10.427594586608,"NOC3L","","",NA,NA,NA,""
"chr2-98835443-98836812","LINC02611",-0.552487542852206,5.84038562139811,8.17835200554001,0.00437880540902956,0.999420409785646,"Not_significant","Peaks",13464,0.0276799276672694,0.0273037641428549,97.5652802893309,15307,9.63613084654559,"LINC02611","","",NA,NA,NA,""
"chr12-52645060-52646136","KRT2",-0.468387178925772,6.23249344388551,8.14166304851951,0.00450288296709257,0.999420409785646,"Not_significant","Peaks",17002,0.03749547920434,0.0368096157198156,96.9254972875226,20735,9.939626599152,"KRT2","","",NA,NA,NA,""
"chr10-6498303-6499485","LOC107984202",-0.634652003592148,5.57623440850247,8.1042328779244,0.00455909857607006,0.999420409785646,"Not_significant","Peaks",13864,0.0274068716094033,0.0270380273773138,97.4929475587704,15156,9.62621775043166,"LOC107984202","","",NA,NA,NA,""
"chr19-17947341-17949510","KCNN1",0.339647286790427,6.88680927860138,8.06244723812727,0.00466406504352441,0.999420409785646,"Not_significant","Peaks",50312,0.124260397830018,0.11712539530727,90.9019891500904,68716,11.1377519002919,"KCNN1","","",NA,NA,NA,""
"chr16-58128712-58130017","CFAP20",-0.340214598354642,6.92852241993296,8.01309476463662,0.0047912250147465,0.999420409785646,"Not_significant","Peaks",51699,0.123052441229656,0.116050372110054,90.6511754068716,68048,11.1279833128945,"CFAP20","","",NA,NA,NA,""
"chr11-68212298-68214851","KMT5B",0.432343164955176,6.29058331891679,8.00825326814908,0.00480388870142658,0.999420409785646,"Not_significant","Peaks",33468,0.0777793851717902,0.074902799568512,93.9479204339964,43012,10.6692576745659,"KMT5B","","",NA,NA,NA,""
"chr19-16069891-16071164","TPM4",-0.372118014665277,6.69886912152242,7.99914609476048,0.00482780266415492,0.999420409785646,"Not_significant","Peaks",28813,0.0639638336347197,0.0620013993969351,94.7896925858951,35372,10.4737040962448,"TPM4","","",NA,NA,NA,""
"chr1-89273964-89275050","GBP5",0.691748192126982,5.33792890911603,7.97101107777411,0.0049024517465468,0.999420409785646,"Not_significant","Peaks",10508,0.020998191681736,0.0207807680563136,98.0998191681736,11612,9.35988043924576,"GBP5","GBP5","B cells",0.749997197818892,1.92497739225121e-14,1648,"positive"
"chr19-32793754-32795114","TDRD12",-0.48318044905232,6.09248409971066,7.91198716667039,0.00506291282561685,0.999420409785646,"Not_significant","Peaks",12073,0.0245497287522604,0.0242532270524975,97.8168173598553,13576,9.51613246360028,"TDRD12","","",NA,NA,NA,""
"chr4-112296832-112297795","TIFA",0.773677244281902,5.15836147241759,7.89745105139956,0.00510324760824084,0.999420409785646,"Not_significant","Peaks",10146,0.0199728752260398,0.0197760340269346,98.1652802893309,11045,9.30982365046113,"TIFA","","",NA,NA,NA,""
"chr4-15755401-15757263","BST1-AS1",-0.474072327742766,6.10460432034274,7.7973612746587,0.00539004167560601,0.999420409785646,"Not_significant","Peaks",28296,0.0614014466546112,0.059590154379083,94.8831826401447,33955,10.4328208478579,"BST1-AS1","","",NA,NA,NA,""
"chr3-188788270-188789651","MIR28",0.566507247580425,5.6793476128339,7.70521352277619,0.0056686431672169,0.999420409785646,"Not_significant","Peaks",9910,0.0205189873417722,0.0203113090150783,98.2079566003617,11347,9.33679679592874,"MIR28","","",NA,NA,NA,""
"chr13-39655230-39656587","COG6",-0.472908332173382,6.09843279211449,7.69870035352185,0.00568888397820385,0.999420409785646,"Not_significant","Peaks",24657,0.0508191681735986,0.0495700201680111,95.5412296564195,28103,10.2436671939457,"COG6","","",NA,NA,NA,""
"chr14-95462902-95463904","SYNE3-AS1",-0.47882919446287,6.11891705863798,7.69343645742002,0.00571584680912581,0.999420409785646,"Not_significant","Peaks",15704,0.0329837251356239,0.0324514350623976,97.1602169981917,18240,9.81142708668691,"SYNE3-AS1","","",NA,NA,NA,""
"chr12-49059241-49061214","KMT2D",-0.401248395795143,6.42474670680773,7.67924765153537,0.00574977784846762,0.999420409785646,"Not_significant","Peaks",35266,0.079128390596745,0.0761536695556356,93.6227848101266,43758,10.6864525849152,"KMT2D","","",NA,NA,NA,""
"chr4-38855971-38857139","TLR1",0.558074466226947,5.6858535682585,7.67725681286808,0.00575604737125319,0.999420409785646,"Not_significant","Peaks",13740,0.0275280289330922,0.0271559457831936,97.5153707052441,15223,9.63062840897599,"TLR1","","",NA,NA,NA,""
"chr1-247077689-247079304","ZNF670-ZNF695",-0.596440437614188,5.64328431968452,7.66368591863491,0.00579897136422689,0.999420409785646,"Not_significant","Peaks",18269,0.0373634719710669,0.0366823711826615,96.696383363472,20662,9.9360999402636,"ZNF670-ZNF695","","",NA,NA,NA,""
"chr18-3593366-3594590","DLGAP1-AS2",-0.33468676290291,6.91812772842704,7.64675080205061,0.00585299582343824,0.999420409785646,"Not_significant","Peaks",50726,0.119433996383363,0.112823197197416,90.8271247739602,66047,11.0981370294012,"DLGAP1-AS2","","",NA,NA,NA,""
"chr16-20874339-20875342","LYRM1",0.65182144354245,5.43644931442466,7.64494452616905,0.00585878830103623,0.999420409785646,"Not_significant","Peaks",11325,0.0224755877034358,0.0222267335431406,97.9520795660036,12429,9.42786818450476,"LYRM1","LYRM1","Naive CD4 T cells",0.42170873289157,0.0050774894142349,25027,"positive"
"chr1-154352530-154353948","ATP8B2",-0.826210615085205,5.10579565714774,7.61622389154292,0.00595168347864047,0.999420409785646,"Not_significant","Peaks",11106,0.0222133815551537,0.021970258202723,97.9916817359855,12284,9.41613428495528,"ATP8B2","","",NA,NA,NA,""
"chr21-44618509-44619536","KRTAP10-8",-0.655892796113641,5.46718155278753,7.5953896807532,0.00602001246905976,0.999420409785646,"Not_significant","Peaks",11178,0.0218408679927667,0.0216057731929994,97.9786618444846,12078,9.39922368660528,"KRTAP10-8","","",NA,NA,NA,""
"chr1-35191507-35193722","SFPQ",0.275745451442917,7.5186646881903,7.57466261359272,0.0060887867330884,0.999420409785646,"Not_significant","Peaks",69061,0.184182640144665,0.169052781444385,87.5115732368897,101853,11.5312956943251,"SFPQ","","",NA,NA,NA,""
"chr11-35164980-35167395","CD44-DT",0.345500956404929,6.69973740897475,7.56500299872248,0.0061211123409818,0.999420409785646,"Not_significant","Peaks",40234,0.0915877034358047,0.0876332450724069,92.7244122965642,50648,10.8326747661453,"CD44-DT","","",NA,NA,NA,""
"chr2-201252066-201253735","CASP8",0.419077548528762,6.27180771181782,7.55608973980885,0.006151096078715,0.999420409785646,"Not_significant","Peaks",16708,0.0338300180831826,0.033270370002842,96.9786618444846,18708,9.83675997048542,"CASP8","","",NA,NA,NA,""
"chr20-5714320-5715486","LOC105372514",-0.438989718525021,6.27583585205718,7.55130645834197,0.0061675659230475,0.999420409785646,"Not_significant","Peaks",21444,0.0492603978300181,0.0480855329561268,96.1222423146474,27241,10.2125151790073,"LOC105372514","","",NA,NA,NA,""
"chr6-20319431-20320463","LOC124901272",0.392144803570309,6.43570655741891,7.54098751849566,0.00620224269496494,0.999420409785646,"Not_significant","Peaks",29644,0.0646455696202532,0.0626419452930498,94.6394213381555,35749,10.4843055481222,"LOC124901272","","",NA,NA,NA,""
"chr13-27130907-27131829","USP12-AS1",0.548758270575024,5.7363252923469,7.52566187050315,0.00626141069285298,0.999420409785646,"Not_significant","Peaks",19608,0.0405605786618445,0.0397595858793716,96.4542495479204,22430,10.018199209668,"USP12-AS1","","",NA,NA,NA,""
"chr2-96868151-96871259","SEMA4C",-0.466120689405033,6.10410022068434,7.50611128632516,0.00632202772628783,0.999420409785646,"Not_significant","Peaks",29035,0.0655551537070524,0.0634959344332453,94.749547920434,36252,10.4982774154792,"SEMA4C","","",NA,NA,NA,""
"chr1-236603905-236605180","HEATR1",0.460511449320718,6.07320045619392,7.46711364342965,0.00645877581884536,0.999420409785646,"Not_significant","Peaks",23794,0.0489566003616637,0.0477959561671301,95.697287522604,27073,10.2063291367457,"HEATR1","","",NA,NA,NA,""
"chr12-67482872-67483986","LINC02408",-0.539597057872815,5.79412311158903,7.46138345074164,0.00647912281277584,0.999420409785646,"Not_significant","Peaks",17048,0.035,0.0344014267173324,96.9171790235081,19355,9.87075772791321,"LINC02408","","",NA,NA,NA,""
"chr2-112984794-112985834","IL36G",0.571465490886999,5.64070495994968,7.40210098885365,0.00669351710640019,0.999420409785646,"Not_significant","Peaks",4581,0.00911934900542495,0.0090780188218347,99.171609403255,5043,8.52595469708481,"IL36G","","",NA,NA,NA,""
"chr1-40160899-40162108","RLF",0.379742863052248,6.47229544550563,7.39258722788947,0.00672859400509869,0.999420409785646,"Not_significant","Peaks",40061,0.0915822784810127,0.0876282752763424,92.7556962025317,50645,10.8326155332118,"RLF","","",NA,NA,NA,""
"chr2-27123224-27124386","ABHD1",0.657245014188887,5.37413242119087,7.37898408639358,0.006779075610832,0.999420409785646,"Not_significant","Peaks",16853,0.0347070524412297,0.0341183455340499,96.9524412296564,19193,9.86235300917757,"ABHD1","","",NA,NA,NA,""
"chr6-7389271-7390764","RIOK1",0.362006899400273,6.59174732992791,7.3701854845495,0.00681193387216761,0.999420409785646,"Not_significant","Peaks",37982,0.0861754068716094,0.0826627249257275,93.1316455696203,47655,10.7717638193085,"RIOK1","","",NA,NA,NA,""
"chr5-134758236-134759257","DDX46",-0.412354941146214,6.34320933216481,7.35154458493864,0.00688208802162214,0.999420409785646,"Not_significant","Peaks",33492,0.0724267631103074,0.0699240833441946,93.9435804701627,40052,10.5979588560582,"DDX46","","",NA,NA,NA,""
"chr14-93958913-93960518","MIR4506",-0.371518766974753,6.57290000562304,7.33761712526757,0.00693498604616189,0.999420409785646,"Not_significant","Peaks",34865,0.077627486437613,0.0747618528763311,93.6952983725136,42928,10.6673028672133,"MIR4506","","",NA,NA,NA,""
"chr6-27891807-27894957","H2BC17",0.317328893906756,6.93482730392924,7.30897501227393,0.00704508490159538,0.999420409785646,"Not_significant","Peaks",47191,0.111077757685353,0.105330497124092,91.4663652802893,61426,11.0256047568919,"H2BC17","","",NA,NA,NA,""
"chr19-49499650-49501891","MIR150",-0.34101488795097,6.77345496547711,7.28330859561412,0.00714526631511079,0.999420409785646,"Not_significant","Peaks",42326,0.105884267631103,0.100645257146739,92.3461121157324,58554,10.9777217624762,"MIR150","","",NA,NA,NA,""
"chr10-7483880-7485205","LINC02642",-0.427815665908229,6.25003076625662,7.28056522713189,0.00715606024702492,0.999420409785646,"Not_significant","Peaks",22494,0.047499095840868,0.0464055096547073,95.9323688969259,26267,10.1761067473109,"LINC02642","","",NA,NA,NA,""
"chr14-103074830-103076229","LBHD2",0.559776597257245,5.64301551012759,7.27610489158669,0.00717364535502972,0.999420409785646,"Not_significant","Peaks",16703,0.0347613019891501,0.0341707740216049,96.9795660036166,19223,9.8639147774163,"LBHD2","","",NA,NA,NA,""
"chr3-53044240-53047166","SFMBT1",-0.356992216423799,6.67442872464638,7.24884406132733,0.0072820892229191,0.999420409785646,"Not_significant","Peaks",41893,0.102620253164557,0.0976893955559499,92.4244122965642,56749,10.9464109353436,"SFMBT1","","",NA,NA,NA,""
"chr12-7017823-7019157","LPCAT3",-0.291429794306655,7.28173240577381,7.22879445669277,0.00736291776455291,0.999420409785646,"Not_significant","Peaks",59727,0.152019891500904,0.141516829052496,89.1994575045208,84067,11.3393812741473,"LPCAT3","","",NA,NA,NA,""
"chr2-6877217-6878525","CMPK2",0.463278614741556,6.04039876075877,7.21111993621488,0.00743493370641855,0.999420409785646,"Not_significant","Peaks",18533,0.0378137432188065,0.0371163305105782,96.648643761302,20911,9.948078435864,"CMPK2","CMPK2","Memory T cells",0.801823340819827,9.55766986011416e-19,11237,"positive"
"chr2-161077240-161078964","TANK",0.626665294552485,5.47299760915261,7.20801520393569,0.00746524045068504,0.999420409785646,"Not_significant","Peaks",18489,0.0397070524412297,0.03893899312895,96.6566003616637,21958,9.99693235724599,"TANK","TANK","Cytotoxic T/NK cells",0.425487725127428,0.0013184725865145,58805,"positive"
"chr19-37217578-37218667","ZNF585B",-0.367678350346381,6.60842566861014,7.17684993093999,0.00758016117768322,0.999420409785646,"Not_significant","Peaks",38678,0.0853146473779385,0.0818699425346049,93.0057866184449,47179,10.7617253529617,"ZNF585B","","",NA,NA,NA,""
"chr10-71748222-71749521","C10orf105",-0.472003713711136,6.03781242416233,7.0980126327454,0.00791321592568557,0.999420409785646,"Not_significant","Peaks",25437,0.0551464737793852,0.0536795949965459,95.4001808318264,30496,10.325383597102,"C10orf105","","",NA,NA,NA,""
"chr4-174521673-174523066","LOC105377548",-0.543266959708791,5.76079845505144,7.08418464990676,0.00797751751709867,0.999420409785646,"Not_significant","Peaks",9179,0.0196383363471971,0.0194479922119608,98.3401446654611,10860,9.29293367028004,"LOC105377548","","",NA,NA,NA,""
"chr22-39528850-39529962","RPS19BP1",-0.486448211790546,5.9367981898552,7.07614011682457,0.00800928691239925,0.999420409785646,"Not_significant","Peaks",22768,0.0472043399638336,0.0461240799554558,95.8828209764919,26104,10.1698821458447,"RPS19BP1","","",NA,NA,NA,""
"chr17-7237107-7238810","PHF23",-0.496417460787228,5.9357160116569,7.06308758604566,0.00806718684859089,0.999420409785646,"Not_significant","Peaks",21692,0.0457179023508137,0.0447036374441251,96.0773960216998,25282,10.137887512106,"PHF23","","",NA,NA,NA,""
