"peak_id","best_gene","logFC","logCPM","F","PValue","FDR","direction","modality","n_cells_by_counts","mean_counts","log1p_mean_counts","pct_dropout_by_counts","total_counts","log1p_total_counts","nearest_gene","strongest_linked_gene","strongest_link_major_label","strongest_link_r","strongest_link_fdr","strongest_link_distance_to_tss","strongest_link_direction"
"chr2-39141017-39142694","SOS1",1.7261569861812,5.8823160844767,51.4113257861977,3.71515753989452e-12,3.1655699390625e-09,"LPS_higher","Peaks",3277,0.00641952983725136,0.00639901241690002,99.4074141048825,3550,8.17498453294309,"SOS1","","",NA,NA,NA,""
"chr6-155170704-155172064","CLDN20",1.9909056929883,5.66943045368664,50.8627984195207,3.87357300497111e-12,3.1655699390625e-09,"LPS_higher","Peaks",15575,0.0325587703435805,0.0320399646627625,97.1835443037975,18005,9.79846031466842,"CLDN20","","",NA,NA,NA,""
"chr4-138953412-138954669","LOC105377448",2.69196785050491,5.30244197429638,50.310754166207,4.9591934232814e-12,3.83945975034049e-09,"LPS_higher","Peaks",1140,0.00225316455696203,0.00225062998818801,99.7938517179023,1246,7.12849594568004,"LOC105377448","","",NA,NA,NA,""
"chr7-20352552-20353619","ITGB8-AS1",2.61426158933062,5.53549803094722,55.4698881168586,5.43243397244758e-12,3.9955551867352e-09,"LPS_higher","Peaks",690,0.00139421338155515,0.00139324236850664,99.875226039783,771,6.64898455002478,"ITGB8-AS1","","",NA,NA,NA,""
"chr7-105673155-105674969","EFCAB10",2.28859549391953,5.43542656489365,49.6093456272422,6.8468537705074e-12,4.79605804591257e-09,"LPS_higher","Peaks",3086,0.00598010849909584,0.00596229861833999,99.4419529837251,3307,8.10409905614358,"EFCAB10","","",NA,NA,NA,""
"chr5-159411935-159412958","LOC105377684",1.9263898896672,5.66603366015092,48.5742917722038,1.10311858549521e-11,7.07686858636136e-09,"LPS_higher","Peaks",11513,0.0238119349005425,0.0235328524265556,97.9180831826401,13168,9.48562086171022,"LOC105377684","","",NA,NA,NA,""
"chr4-83170721-83171938","PLAC8",2.16476500854354,5.52431608600993,48.5676332950627,1.10651242342836e-11,7.07686858636136e-09,"LPS_higher","Peaks",1569,0.0030379746835443,0.00303336936332869,99.7162748643761,1680,7.42714413340862,"PLAC8","","",NA,NA,NA,""
"chr16-11205768-11207261","LOC107984859",1.44630937228892,6.13568769664348,48.5684130405916,1.45887457374321e-11,8.94168540823445e-09,"LPS_higher","Peaks",3832,0.00776491862567812,0.00773492680104962,99.3070524412297,4294,8.36520683441836,"LOC107984859","","",NA,NA,NA,""
"chr16-75011607-75013665","WDR59",1.53042994431373,5.95340435347195,47.0307472997956,2.25136995913844e-11,1.32470608395706e-08,"LPS_higher","Peaks",6223,0.0122730560578662,0.0121983527098774,98.8746835443038,6787,8.82291162635412,"WDR59","","",NA,NA,NA,""
"chr6-113634391-113635481","LINC02541",1.18987433795658,6.42355114146611,46.7733364048467,2.53644395205278e-11,1.43504194364217e-08,"LPS_higher","Peaks",4652,0.0100126582278481,0.00996286367349147,99.1587703435805,5537,8.61938870373091,"LINC02541","","",NA,NA,NA,""
"chr1-89907341-89908351","LOC105378847",2.46125028767973,5.35666463484602,45.961676375751,4.01186203664764e-11,2.18572187255877e-08,"LPS_higher","Peaks",1188,0.00233092224231465,0.00232820985715302,99.7851717902351,1289,7.16239749735572,"LOC105378847","","",NA,NA,NA,""
"chr2-234335385-234336497","LOC105373933",-1.48793090767934,6.13674893711123,45.6902719148124,4.19211487385548e-11,2.20235749265765e-08,"Unstim_higher","Peaks",5606,0.0114249547920434,0.0113601828733434,98.9862567811935,6318,8.75131624677346,"LOC105373933","","",NA,NA,NA,""
"chr18-12837720-12838641","LINC01882",1.86375468219892,5.65274292603389,45.2536688416202,5.13519768723863e-11,2.5551779972423e-08,"LPS_higher","Peaks",3340,0.00644846292947559,0.00642776054378185,99.3960216998192,3566,8.17948018535889,"LINC01882","","",NA,NA,NA,""
"chr1-221097428-221099617","LOC101929750",1.00847874732563,6.87049776595605,45.5946051097934,5.21110400525282e-11,2.5551779972423e-08,"LPS_higher","Peaks",5068,0.011880650994575,0.0118106301107094,99.0835443037975,6570,8.79042130689787,"LOC101929750","","",NA,NA,NA,""
"chr2-47071089-47073660","LOC105374588",-1.0518547109623,7.2033967768282,48.6219725629576,6.34537663881852e-11,3.01098355990388e-08,"Unstim_higher","Peaks",12340,0.0307359855334539,0.0302730961345158,97.7685352622061,16997,9.74085096905857,"LOC105374588","","",NA,NA,NA,""
"chr2-145692710-145693795","LOC105373664",1.22020662902353,6.33868786713509,43.4699045599509,1.20991116669417e-10,5.56181039439728e-08,"LPS_higher","Peaks",3469,0.00739783001808318,0.00737060028508716,99.3726943942134,4091,8.31678912707152,"LOC105373664","","",NA,NA,NA,""
"chr3-16509676-16510743","RFTN1",2.25841690587627,5.41622410492429,43.5565304949107,1.30088532280208e-10,5.79879487830867e-08,"LPS_higher","Peaks",2278,0.00441952983725136,0.00440979239466404,99.5880650994575,2444,7.80180040190897,"RFTN1","RFTN1","Monocytes",0.41487933452934,0.0251284148771512,3816,"positive"
"chr12-14267155-14268164","LOC124902883",2.35490608627457,5.35581859909931,42.951504240573,1.52222224953662e-10,6.58584979137757e-08,"LPS_higher","Peaks",846,0.00170343580470163,0.00170198660344539,99.8470162748644,942,6.84906628263346,"LOC124902883","","",NA,NA,NA,""
"chr17-40598396-40599924","CCR7",1.59905454410442,5.82101086242127,42.5316461032851,1.82845399215009e-10,7.55527150810292e-08,"LPS_higher","Peaks",22008,0.0483182640144665,0.0471872268319808,96.020253164557,26720,10.1932050521,"CCR7","","",NA,NA,NA,""
"chr6-159676305-159678722","WTAP",1.38376034740591,6.3198079774266,46.3277681199146,1.84901274161594e-10,7.55527150810292e-08,"LPS_higher","Peaks",2753,0.00649728752260398,0.0064762711339227,99.5021699819168,3593,8.1870210673435,"WTAP","","",NA,NA,NA,""
"chr7-20458167-20459225","LOC124900239",2.38547753058386,5.3091196110236,41.6703252181827,2.73762124286801e-10,1.08838941844834e-07,"LPS_higher","Peaks",821,0.00163291139240506,0.00163157964215367,99.8515370705244,903,6.80682936039218,"LOC124900239","","",NA,NA,NA,""
"chr20-44660267-44661280","ADA",1.55291308967705,6.05901315882267,44.7368817532056,3.01932985458617e-10,1.16879847792007e-07,"LPS_higher","Peaks",1635,0.00333634719710669,0.00333079393910002,99.7043399638336,1845,7.5207764150628,"ADA","","",NA,NA,NA,""
"chr16-12458509-12460284","LOC105371087",-1.00278551524671,6.82276388417266,41.3582711387765,3.16937222974462e-10,1.1835416491808e-07,"Unstim_higher","Peaks",7137,0.0150253164556962,0.0149135545035791,98.7094032549729,8309,9.02521488784949,"LOC105371087","","",NA,NA,NA,""
"chr22-24514350-24515466","ADORA2A-AS1",2.10535715808022,5.45910103529765,41.4534254065423,3.21833215276900e-10,1.1835416491808e-07,"LPS_higher","Peaks",1285,0.00252260397830018,0.00251942755367067,99.7676311030741,1395,7.24136628332232,"ADORA2A-AS1","","",NA,NA,NA,""
"chr1-160755252-160757292","LOC124904440",1.96202273060299,5.60586315481985,42.4025727922713,3.36152375160009e-10,1.20604913136676e-07,"LPS_higher","Peaks",11583,0.0241374321880651,0.0238507287329666,97.905424954792,13348,9.49919675465573,"LOC124904440","","",NA,NA,NA,""
"chr1-160664427-160666464","SLAMF1",1.82113390927966,5.91814178102336,46.6314361185073,3.86322296846494e-10,1.28611235993497e-07,"LPS_higher","Peaks",9499,0.0189710669077758,0.018793360223915,98.2822784810127,10491,9.25836834098676,"SLAMF1","SLAMF1","Monocytes",0.510705673924515,0.0007916577215448,18402,"positive"
"chr12-92538512-92540864","LOC105369905",1.20193858272882,6.27991200787837,40.9361252837638,3.8644735272133e-10,1.28611235993497e-07,"LPS_higher","Peaks",9929,0.019996383363472,0.0197990815678073,98.20452079566,11058,9.31099985507536,"LOC105369905","","",NA,NA,NA,""
"chr7-148855790-148857397","EZH2",1.94771100459156,5.51192177633563,40.911435964857,3.90957683549851e-10,1.28611235993497e-07,"LPS_higher","Peaks",6569,0.0124231464737794,0.0123466124003934,98.8121157323689,6870,8.83506493503108,"EZH2","","",NA,NA,NA,""
"chr14-105069581-105071435","GPR132",0.901986333196254,7.05988945348827,41.5078023749777,3.93440218878814e-10,1.28611235993497e-07,"LPS_higher","Peaks",8789,0.0198896925858951,0.0196944769245069,98.4106690777577,10999,9.30565055178051,"GPR132","","",NA,NA,NA,""
"chr15-73650278-73651413","NPTN",2.04765920645798,5.47464763795313,40.8002043148965,4.11943349808954e-10,1.31732319036733e-07,"LPS_higher","Peaks",1143,0.00223327305605787,0.0022307830084015,99.7933092224231,1235,7.11963563801764,"NPTN","","",NA,NA,NA,""
"chr4-121168554-121169560","TNIP3",1.21341332394148,6.23727614745561,40.7103574381184,4.29718681300167e-10,1.34492804296286e-07,"LPS_higher","Peaks",2197,0.00456781193490054,0.00455741114251305,99.602712477396,2526,7.83478810738819,"TNIP3","","",NA,NA,NA,""
"chr1-209674959-209675930","G0S2",1.50184066934906,5.87622062524023,40.5750657534277,4.59897677253284e-10,1.40939475674913e-07,"LPS_higher","Peaks",4425,0.00924050632911392,0.00919807404738258,99.1998191681736,5110,8.53915035876828,"G0S2","","",NA,NA,NA,""
"chr3-71062391-71065980","FOXP1-AS1",1.04933210784049,6.59120208511444,40.4191798849048,4.92800773575028e-10,1.47940803658952e-07,"LPS_higher","Peaks",35358,0.0803218806509946,0.0772590343715433,93.6061482820976,44418,10.7014225848132,"FOXP1-AS1","","",NA,NA,NA,""
"chr19-2474287-2480237","GADD45B",0.626889900722332,8.30907519712674,39.5325601947402,7.48303843980017e-10,2.20150990898921e-07,"LPS_higher","Peaks",81226,0.243880650994575,0.218236049999507,85.3117540687161,134866,11.8120443866215,"GADD45B","GADD45B","Cytotoxic T/NK cells",0.319170712277359,0.0440422839356191,1136,"positive"
"chr9-5586128-5587441","RIC1",1.955522345274,5.49802020088945,39.2054156506011,8.73207165149667e-10,2.51860341163757e-07,"LPS_higher","Peaks",4742,0.00918806509945751,0.00914611161441811,99.1424954792043,5081,8.53346016388011,"RIC1","","",NA,NA,NA,""
"chr8-29655286-29657112","LOC105379352",1.09871206808136,6.46967283872316,39.360176292419,9.19203761520447e-10,2.60028602537803e-07,"LPS_higher","Peaks",5776,0.0118028933092224,0.0117337824379497,98.9555153707052,6527,8.78385589664394,"LOC105379352","","",NA,NA,NA,""
"chr21-25561582-25562670","MIR155HG",1.2560947270832,6.14246668570418,38.9749471522348,9.73597372075266e-10,2.70219195155229e-07,"LPS_higher","Peaks",17166,0.0349674502712477,0.0343699772095146,96.8958408679928,19337,9.86982735104349,"MIR155HG","","",NA,NA,NA,""
"chr11-74024294-74027512","UCP3",1.04998535803197,6.50594673982777,38.685237329699,1.11642618080855e-09,3.04122761475811e-07,"LPS_higher","Peaks",4067,0.00840687160940326,0.00837173067711613,99.2645569620253,4649,8.4446224985814,"UCP3","","",NA,NA,NA,""
"chr7-31811503-31812582","PPP1R17",0.983462286957954,6.64487788702811,38.3427553871296,1.31270599138458e-09,3.48482482954409e-07,"LPS_higher","Peaks",3177,0.00746835443037975,0.00744060435073648,99.4254972875226,4130,8.32627478739676,"PPP1R17","","",NA,NA,NA,""
"chr5-17257347-17258714","BASP1-AS1",2.41465568727737,5.19106276112412,38.2932823752973,1.34379554490795e-09,3.48482482954409e-07,"LPS_higher","Peaks",1315,0.00263833634719711,0.00263486204742921,99.7622061482821,1459,7.28619171470238,"BASP1-AS1","","",NA,NA,NA,""
"chr9-124210456-124211555","NEK6",2.06229092741028,5.41887180274454,38.2830148493105,1.35034000872885e-09,3.48482482954409e-07,"LPS_higher","Peaks",2730,0.00534177215189873,0.00532755549266725,99.5063291139241,2954,7.9912539298402,"NEK6","","",NA,NA,NA,""
"chr4-184850547-184851832","MIR3945",1.19778816520951,6.20119524793995,37.9367432655752,1.59086658577751e-09,3.96714248774853e-07,"LPS_higher","Peaks",4609,0.00970524412296564,0.00965845075830308,99.1665461121157,5367,8.58821067865152,"MIR3945","","",NA,NA,NA,""
"chr11-117817452-117818683","DSCAML1",0.99632755022113,6.56928071745226,37.93633789762,1.5911720379141e-09,3.96714248774853e-07,"LPS_higher","Peaks",14594,0.0298354430379747,0.0293990254371093,97.3609403254973,16499,9.71111565988867,"DSCAML1","DSCAML1","Cytotoxic T/NK cells",0.31419388970423,0.0497255411428587,543,"positive"
"chr1-11735399-11737493","AGTRAP",0.799867791676927,7.28224003450096,37.7695698243341,1.82730011957387e-09,4.47993079315527e-07,"LPS_higher","Peaks",26387,0.0587016274864376,0.0570432776158857,95.228390596745,32462,10.3878562582398,"AGTRAP","","",NA,NA,NA,""
"chr9-120931131-120932385","TRAF1",1.12897135948226,6.36206825044064,37.6397427726783,1.88727817238277e-09,4.55112490422139e-07,"LPS_higher","Peaks",27272,0.0578282097649186,0.0562179476292959,95.0683544303797,31979,10.3728659863879,"TRAF1","","",NA,NA,NA,""
"chr19-34999287-35002079","GRAMD1A",0.873374053225939,6.9109492000608,37.4038613717277,2.04793488733969e-09,4.85434140195971e-07,"LPS_higher","Peaks",27658,0.0617866184448463,0.0599529783802083,94.9985533453888,34168,10.4390740792436,"GRAMD1A","GRAMD1A","Cytotoxic T/NK cells",0.425922162007288,0.0012969888218578,5900,"positive"
"chr5-75052215-75054709","GCNT4",1.09521939626919,6.33949836335652,37.3721010055368,2.07901773163468e-09,4.85434140195971e-07,"LPS_higher","Peaks",19811,0.0433236889692586,0.0424114720417953,96.4175406871609,23958,10.0840993151314,"GCNT4","","",NA,NA,NA,""
"chr7-1458526-1461889","MICALL2-DT",-0.737201867642405,7.6403035257005,37.1766227795103,2.30412064614111e-09,5.25877286470287e-07,"Unstim_higher","Peaks",51760,0.137316455696203,0.128671501193713,90.6401446654611,75936,11.2376593281332,"MICALL2-DT","","",NA,NA,NA,""
"chr9-105500046-105500993","RALGAPA1P1",1.61791545091782,5.69641074960034,37.1375657839489,2.32372696264913e-09,5.25877286470287e-07,"LPS_higher","Peaks",2035,0.00405244122965642,0.00404425220593295,99.6320072332731,2241,7.71512360363211,"RALGAPA1P1","","",NA,NA,NA,""
"chr15-80643210-80644424","ABHD17C",1.65316637725948,5.69253241437507,37.2062713409351,2.41201795839034e-09,5.37587638907909e-07,"LPS_higher","Peaks",1053,0.002124773960217,0.00212251982048619,99.8095840867993,1175,7.06987412845857,"ABHD17C","ABHD17C","Monocytes",0.49301555956445,0.0016774011575823,35866,"positive"
"chr2-9260315-9262056","ASAP2",1.09662631050805,6.43095929791833,37.4472905683597,2.4675207722479e-09,5.41749709847264e-07,"LPS_higher","Peaks",1974,0.00418987341772152,0.00418112033910319,99.6430379746836,2317,7.7484600238997,"ASAP2","","",NA,NA,NA,""
"chr17-78374570-78376319","PGS1",1.19548909633359,6.17691600318533,36.9130210511345,2.5851248443144e-09,5.5922333029213e-07,"LPS_higher","Peaks",2260,0.00472151898734177,0.00471040757799456,99.5913200723327,2611,7.86787149039632,"PGS1","PGS1","Monocytes",0.431937052447689,0.0153015124397657,3204,"positive"
"chr14-24093544-24094847","PCK2",-0.991795236112795,6.80393173075336,37.520581522475,2.64989185872919e-09,5.64926220897193e-07,"Unstim_higher","Peaks",25421,0.0548933092224231,0.0534396331150532,95.4030741410488,30356,10.3207824123979,"PCK2","","",NA,NA,NA,""
"chr15-80459320-80460265","ARNT2-DT",1.58867775785713,5.71577533467664,36.764738303381,2.77376357786697e-09,5.82886603291759e-07,"LPS_higher","Peaks",911,0.00185171790235081,0.0018500055862476,99.8352622061483,1024,6.93244789157251,"ARNT2-DT","","",NA,NA,NA,""
"chr8-55988576-55989848","SNORD54",1.33923476576942,5.98139518631245,36.6776041411906,2.89100732311214e-09,5.96143502706975e-07,"LPS_higher","Peaks",3946,0.00780289330922242,0.00777260817631662,99.2864376130199,4315,8.37008432637803,"SNORD54","","",NA,NA,NA,""
"chr9-126719373-126720518","LOC107987129",-1.21121395794179,6.30400052312765,36.6581180145474,2.91790157681184e-09,5.96143502706975e-07,"Unstim_higher","Peaks",21556,0.0444466546112116,0.0434872280546173,96.1019891500904,24579,10.10968838312,"LOC107987129","","",NA,NA,NA,""
"chr1-206739086-206740219","IL19",1.32610530389226,5.99355491489434,36.5858044544657,3.01992505518934e-09,6.08535583038839e-07,"LPS_higher","Peaks",6033,0.0120253164556962,0.0119535868129417,98.9090415913201,6650,8.80252249828442,"IL19","","",NA,NA,NA,""
"chr2-233165032-233166669","ATG16L1",-1.20289147842399,6.31668079758765,36.5109553657479,3.22759189055133e-09,6.41592928513649e-07,"Unstim_higher","Peaks",7422,0.0150904159132007,0.0149776882438274,98.6578661844485,8345,9.0295376611515,"ATG16L1","","",NA,NA,NA,""
"chr6-142944081-142948210","HIVEP2",0.698439427717822,7.59266110811785,35.9926284871476,4.00439289464854e-09,7.85394926403734e-07,"LPS_higher","Peaks",63833,0.184126582278481,0.169005441455448,88.4569620253165,101822,11.5309912907819,"HIVEP2","HIVEP2","B cells",0.420504287371227,0.0035758889054368,219,"positive"
"chr1-15964881-15966895","ZBTB17",1.16280551659521,6.75951776426189,41.5235142377084,4.10173071152255e-09,7.93900773243377e-07,"LPS_higher","Peaks",11784,0.0246817359855335,0.0243820628972785,97.8690777576853,13649,9.52149480061311,"ZBTB17","","",NA,NA,NA,""
"chr10-80470605-80474351","TSPAN14",1.28320500320553,6.04035941935199,35.8111644206293,4.41128868962758e-09,8.42728008109372e-07,"LPS_higher","Peaks",17308,0.0354556962025316,0.0348416160058312,96.8701627486438,19607,9.88369292520795,"TSPAN14","","",NA,NA,NA,""
"chr8-37820964-37822992","LOC105379381",1.42206167176055,6.11853991650215,38.8419698621856,4.67698670718851e-09,8.82031723881321e-07,"LPS_higher","Peaks",2238,0.00470524412296564,0.00469420906339799,99.5952983725136,2602,7.86441990499457,"LOC105379381","","",NA,NA,NA,""
"chr18-3623909-3625522","DLGAP1-AS6",1.40761939272967,5.93104782878139,36.144319284791,5.05669938982318e-09,9.41570228155684e-07,"LPS_higher","Peaks",7971,0.0159638336347197,0.0158377517064877,98.5585895117541,8828,9.08579703690158,"DLGAP1-AS6","","",NA,NA,NA,""
"chr4-159239308-159241253","MIR3688-1",1.40550505309046,5.84403362904785,35.4260216794322,5.24530900418186e-09,9.64481193143939e-07,"LPS_higher","Peaks",1848,0.0037251356238698,0.00371821448894743,99.6658227848101,2060,7.63094658089046,"MIR3688-1","","",NA,NA,NA,""
"chr5-133976991-133978005","C5orf15",1.49472590874929,5.78933104510651,35.517236723499,5.42244423686864e-09,9.8474265091775e-07,"LPS_higher","Peaks",1639,0.00321699819168174,0.00321183472394636,99.703616636528,1779,7.48436864328613,"C5orf15","","",NA,NA,NA,""
"chr6-24951061-24952637","LOC105374981",1.51334316011883,5.75770355447613,35.2241644690842,5.83732554970904e-09,1.04715925410024e-06,"LPS_higher","Peaks",16416,0.0335533453887884,0.0330027150522079,97.0314647377939,18555,9.82854846587163,"LOC105374981","","",NA,NA,NA,""
"chr7-1919447-1921033","LOC124901573",-1.41409748905255,6.00485572986399,35.2775260733326,5.99844860513012e-09,1.06309854194535e-06,"Unstim_higher","Peaks",11631,0.0234773960216998,0.0232060408940894,97.8967450271248,12983,9.47147310919443,"LOC124901573","","",NA,NA,NA,""
"chr11-35272184-35273236","SLC1A2-AS1",1.42493503581681,5.83067314024778,35.1064161683677,6.12898613015002e-09,1.07330221398222e-06,"LPS_higher","Peaks",9993,0.0201989150090416,0.0199976229980287,98.1929475587704,11170,9.32107641357085,"SLC1A2-AS1","","",NA,NA,NA,""
"chr10-69065489-69066490","LOC105378342",0.907642246999286,6.74390948919266,34.8307881800317,6.96823384995966e-09,1.20591435215184e-06,"LPS_higher","Peaks",6882,0.0155081374321881,0.0153891152333636,98.7555153707053,8576,9.05683948099042,"LOC105378342","","",NA,NA,NA,""
"chr12-121576699-121577683","KDM2B-DT",1.27889252877655,5.99416560645411,34.797144795738,7.08109953696254e-09,1.21119737428743e-06,"LPS_higher","Peaks",2093,0.00407052441229656,0.00406226224112504,99.6215189873418,2251,7.71957398925958,"KDM2B-DT","","",NA,NA,NA,""
"chr1-21292658-21295369","ECE1-AS1",1.07703595952804,6.35918701752721,34.7085163591566,7.38730827854459e-09,1.2490494801999e-06,"LPS_higher","Peaks",47072,0.122882459312839,0.11589900359345,91.4878842676311,67954,11.1266010003894,"ECE1-AS1","","",NA,NA,NA,""
"chr9-105509674-105510751","RALGAPA1P1",1.4590962407137,5.76578012185544,34.4223396907648,8.4699858574578e-09,1.4158351359455e-06,"LPS_higher","Peaks",1088,0.00220253164556962,0.0022001096284723,99.8032549728752,1218,7.10578612948127,"RALGAPA1P1","","",NA,NA,NA,""
"chr4-83180022-83181083","PLAC8",1.50276093800505,5.75800016568257,34.5621069237095,8.81138720442624e-09,1.45635399749562e-06,"LPS_higher","Peaks",1718,0.00336708860759494,0.00336143265725054,99.6893309222423,1862,7.52994337060159,"PLAC8","","",NA,NA,NA,""
"chr20-54132358-54133341","CYP24A1",1.44840622121854,5.80849611581426,34.4729929078828,9.077680863197e-09,1.4836965055292e-06,"LPS_higher","Peaks",1635,0.00348101265822785,0.00347496795738953,99.7043399638336,1925,7.56320059235807,"CYP24A1","","",NA,NA,NA,""
"chr7-22726230-22727690","IL6-AS1",1.22649863024961,6.03911224350506,34.2302532424135,9.28489120990198e-09,1.50088735931492e-06,"LPS_higher","Peaks",8154,0.0164556962025316,0.0163217684856945,98.5254972875226,9100,9.11613957657736,"IL6-AS1","","",NA,NA,NA,""
"chr11-34653674-34654661","LOC102723568",1.50818365134477,5.8669844571819,36.0036020919955,9.4467755081068e-09,1.51045725787229e-06,"LPS_higher","Peaks",2280,0.00464918625678119,0.00463841217127041,99.5877034358047,2571,7.85243908535751,"LOC102723568","","",NA,NA,NA,""
"chr6-2857098-2859788","MIR4645",1.36088941307491,5.90535218522937,34.2701477599204,9.5903508211772e-09,1.51692538257545e-06,"LPS_higher","Peaks",29604,0.0643833634719711,0.0623956300405587,94.6466546112116,35604,10.4802413564162,"MIR4645","","",NA,NA,NA,""
"chr1-206851275-206852409","IL20",1.84038266005869,5.47557837277861,34.0768636998705,9.99192722491948e-09,1.56363031360176e-06,"LPS_higher","Peaks",907,0.00177034358047016,0.00176877836930912,99.8359855334539,979,6.88755257166462,"IL20","","",NA,NA,NA,""
"chr1-243477416-243478422","MIR4677",1.89059504236672,5.45452785316665,34.0408976889915,1.05432655811399e-08,1.6325414389323e-06,"LPS_higher","Peaks",1197,0.00240506329113924,0.00240217575529962,99.7835443037975,1330,7.19368581839511,"MIR4677","","",NA,NA,NA,""
"chr3-108130365-108131548","LINC01215",1.42260501131275,5.7926598573975,33.8333521607641,1.1227311688317e-08,1.72035161390773e-06,"LPS_higher","Peaks",2709,0.00528390596745027,0.00526999511721381,99.5101265822785,2922,7.98036576511125,"LINC01215","","",NA,NA,NA,""
